station_id,coastal_zone,district,chlorophyll_a_mg_m3,turbidity_ssp,sea_surface_temp_c,dissolved_organic_matter,data_source,source_url,split
ISRO-BHUVAN-TN-050,Zone-2 (Coromandel Coast),Nagapattinam,5.554,2.7,29.88,0.683,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-034,Zone-2 (Coromandel Coast),Tiruvallur,6.71,13.16,29.34,1.784,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-068,Zone-4 (Coromandel Coast),Thoothukudi,8.414,7.41,28.15,2.37,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-036,Zone-4 (Coromandel Coast),Nagapattinam,9.493,11.26,27.16,0.918,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-069,Zone-1 (Coromandel Coast),Tiruvallur,0.942,14.01,29.08,1.82,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-046,Zone-2 (Coromandel Coast),Ramanathapuram,7.472,12.06,27.79,1.457,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-074,Zone-2 (Coromandel Coast),Ramanathapuram,11.5,11.67,28.59,0.901,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-062,Zone-2 (Coromandel Coast),Tiruvallur,0.639,4.63,31.39,2.264,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-056,Zone-4 (Coromandel Coast),Kanchipuram,9.861,9.94,28.38,1.785,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-041,Zone-1 (Coromandel Coast),Tiruvallur,1.838,12.81,28.71,2.471,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-010,Zone-2 (Coromandel Coast),Thanjavur,11.574,8.07,30.63,1.586,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-065,Zone-1 (Coromandel Coast),Cuddalore,2.226,5.81,30.32,1.385,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-006,Zone-2 (Coromandel Coast),Tiruvallur,9.735,8.86,28.4,1.748,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-048,Zone-4 (Coromandel Coast),Tiruvallur,0.797,3.12,31.33,1.584,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-035,Zone-3 (Coromandel Coast),Kanchipuram,1.525,11.92,27.57,2.33,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-063,Zone-3 (Coromandel Coast),Kanchipuram,11.535,8.13,27.49,1.579,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-043,Zone-3 (Coromandel Coast),Nagapattinam,1.431,6.92,27.78,1.976,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-055,Zone-3 (Coromandel Coast),Tiruvallur,8.46,2.08,29.29,2.791,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-017,Zone-1 (Coromandel Coast),Thanjavur,8.974,13.45,27.98,0.358,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-040,Zone-4 (Coromandel Coast),Thoothukudi,11.91,13.29,27.94,2.613,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-057,Zone-1 (Coromandel Coast),Nagapattinam,6.561,7.25,27.59,2.494,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-080,Zone-4 (Coromandel Coast),Thanjavur,7.905,8.73,27.19,2.715,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-008,Zone-4 (Coromandel Coast),Nagapattinam,2.583,10.87,27.82,1.518,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-051,Zone-3 (Coromandel Coast),Cuddalore,7.625,10.43,27.68,0.266,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-054,Zone-2 (Coromandel Coast),Thoothukudi,2.136,2.92,28.36,0.373,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-020,Zone-4 (Coromandel Coast),Tiruvallur,11.86,3.14,30.13,1.192,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-067,Zone-3 (Coromandel Coast),Ramanathapuram,10.759,14.77,30.54,0.952,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-026,Zone-2 (Coromandel Coast),Thoothukudi,3.188,8.87,30.96,1.857,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-045,Zone-1 (Coromandel Coast),Thanjavur,2.024,13.44,31.15,1.415,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-014,Zone-2 (Coromandel Coast),Kanchipuram,4.564,4.56,30.51,0.842,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-077,Zone-1 (Coromandel Coast),Kanchipuram,3.548,1.5,27.37,2.713,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-004,Zone-4 (Coromandel Coast),Ramanathapuram,1.193,14.47,28.58,0.374,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-018,Zone-2 (Coromandel Coast),Ramanathapuram,0.772,10.32,29.73,1.576,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-039,Zone-3 (Coromandel Coast),Ramanathapuram,7.407,8.52,31.14,1.442,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-009,Zone-1 (Coromandel Coast),Cuddalore,8.654,2.72,29.55,0.793,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-066,Zone-2 (Coromandel Coast),Thanjavur,4.823,6.8,29.07,2.22,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-007,Zone-3 (Coromandel Coast),Kanchipuram,8.736,5.07,28.86,0.429,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-037,Zone-1 (Coromandel Coast),Cuddalore,3.526,6.31,27.39,2.63,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-073,Zone-1 (Coromandel Coast),Thanjavur,8.738,2.22,27.32,0.133,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-059,Zone-3 (Coromandel Coast),Thanjavur,10.017,11.62,30.46,0.13,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-047,Zone-3 (Coromandel Coast),Thoothukudi,5.085,3.28,28.65,0.284,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-079,Zone-3 (Coromandel Coast),Cuddalore,2.865,2.92,29.77,2.192,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-016,Zone-4 (Coromandel Coast),Cuddalore,7.674,7.62,29.64,0.554,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-028,Zone-4 (Coromandel Coast),Kanchipuram,11.933,10.6,29.51,2.073,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-042,Zone-2 (Coromandel Coast),Kanchipuram,10.483,12.64,30.56,0.923,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
ISRO-BHUVAN-TN-027,Zone-3 (Coromandel Coast),Tiruvallur,6.629,5.81,28.5,1.908,ISRO Bhuvan / Copernicus Data Space,https://bhuvan.nrsc.gov.in | https://dataspace.copernicus.eu,train
