timestamp,pond_id,do_mgl,ph,temp_c,nh3_mgl,turbidity_ntu,arima_do_forecast,data_source,source_url,split
2026-08-01 05:15:00,POND-SYNTH-01,8.48,7.61,25.0,0.139,23.9,8.58,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 05:30:00,POND-SYNTH-02,8.12,7.55,25.2,0.091,24.1,8.22,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 05:45:00,POND-SYNTH-03,8.44,7.57,25.3,0.104,28.0,8.54,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 06:00:00,POND-SYNTH-01,8.07,7.49,25.5,0.064,21.3,8.17,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 06:15:00,POND-SYNTH-02,8.28,7.47,25.7,0.176,26.3,8.38,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 06:30:00,POND-SYNTH-03,8.08,7.54,25.9,0.161,26.2,8.18,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 06:45:00,POND-SYNTH-01,8.23,7.37,26.0,0.081,27.2,8.33,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 07:00:00,POND-SYNTH-02,8.63,7.47,26.2,0.076,22.8,8.73,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 07:15:00,POND-SYNTH-03,8.25,7.28,26.4,0.116,24.7,8.35,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 07:30:00,POND-SYNTH-01,8.09,7.27,26.6,0.126,23.9,8.19,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 07:45:00,POND-SYNTH-02,7.91,7.18,26.8,0.099,28.5,8.01,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 08:00:00,POND-SYNTH-03,8.43,7.28,27.0,0.07,25.9,8.53,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 08:15:00,POND-SYNTH-01,7.85,7.29,27.2,0.138,27.5,7.95,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 08:30:00,POND-SYNTH-02,7.97,7.25,27.4,0.056,23.3,8.07,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 08:45:00,POND-SYNTH-03,7.88,7.25,27.6,0.146,23.4,7.98,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 09:00:00,POND-SYNTH-01,8.16,7.2,27.8,0.099,23.5,8.26,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 09:15:00,POND-SYNTH-02,7.3,7.24,28.0,0.137,24.4,7.4,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 09:30:00,POND-SYNTH-03,7.73,7.21,28.1,0.022,23.9,7.83,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 09:45:00,POND-SYNTH-01,7.79,7.1,28.3,0.115,22.3,7.89,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 10:00:00,POND-SYNTH-02,7.64,7.15,28.5,0.019,27.3,7.74,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 10:15:00,POND-SYNTH-03,7.32,7.1,28.7,0.11,27.3,7.42,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 10:30:00,POND-SYNTH-01,7.17,7.13,28.8,0.121,26.4,7.27,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 10:45:00,POND-SYNTH-02,7.32,7.1,29.0,0.059,25.2,7.42,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 11:00:00,POND-SYNTH-03,6.97,6.97,29.1,0.122,26.8,7.07,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 11:15:00,POND-SYNTH-01,6.62,7.06,29.3,0.131,29.1,6.72,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 11:30:00,POND-SYNTH-02,7.0,7.07,29.4,0.091,27.7,7.1,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 11:45:00,POND-SYNTH-03,6.77,7.06,29.5,0.076,23.1,6.87,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 12:00:00,POND-SYNTH-01,6.82,7.18,29.6,0.116,24.5,6.92,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 12:15:00,POND-SYNTH-02,6.64,7.02,29.7,0.144,24.8,6.74,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 12:30:00,POND-SYNTH-03,6.57,7.26,29.8,0.115,23.5,6.67,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 12:45:00,POND-SYNTH-01,6.42,7.17,29.8,0.106,22.1,6.52,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 13:00:00,POND-SYNTH-02,6.6,7.08,29.9,0.194,27.2,6.7,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 13:15:00,POND-SYNTH-03,6.23,7.19,29.9,0.103,26.7,6.33,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 13:30:00,POND-SYNTH-01,6.32,7.09,30.0,0.068,27.1,6.42,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 13:45:00,POND-SYNTH-02,6.07,7.12,30.0,0.052,25.8,6.17,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 14:00:00,POND-SYNTH-03,6.46,7.1,30.0,0.101,27.8,6.56,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 14:15:00,POND-SYNTH-01,5.95,7.19,30.0,0.047,25.9,6.05,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 14:30:00,POND-SYNTH-02,5.85,7.23,30.0,0.159,30.2,5.95,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 14:45:00,POND-SYNTH-03,5.93,7.22,29.9,0.11,24.3,6.03,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 15:00:00,POND-SYNTH-01,5.81,7.2,29.9,0.108,27.6,5.91,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 15:15:00,POND-SYNTH-02,5.47,7.29,29.8,0.166,24.8,5.57,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 15:30:00,POND-SYNTH-03,5.19,7.23,29.8,0.165,25.0,5.29,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 15:45:00,POND-SYNTH-01,5.35,7.25,29.7,0.142,26.1,5.45,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 16:00:00,POND-SYNTH-02,5.45,7.28,29.6,0.08,23.2,5.55,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 16:15:00,POND-SYNTH-03,5.78,7.31,29.5,0.161,28.0,5.88,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 16:30:00,POND-SYNTH-01,5.61,7.33,29.4,0.12,25.0,5.71,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 16:45:00,POND-SYNTH-02,5.2,7.39,29.3,0.041,27.4,5.3,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 17:00:00,POND-SYNTH-03,5.26,7.41,29.1,0.114,24.5,5.36,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 17:15:00,POND-SYNTH-01,5.45,7.4,29.0,0.144,22.3,5.55,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 17:30:00,POND-SYNTH-02,5.34,7.54,28.8,0.05,23.6,5.44,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 17:45:00,POND-SYNTH-03,5.41,7.48,28.7,0.118,26.0,5.51,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 18:00:00,POND-SYNTH-01,5.43,7.56,28.5,0.12,24.5,5.53,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 18:15:00,POND-SYNTH-02,5.44,7.62,28.3,0.093,23.1,5.54,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 18:30:00,POND-SYNTH-03,5.53,7.55,28.1,0.009,26.7,5.63,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 18:45:00,POND-SYNTH-01,5.22,7.57,28.0,0.117,25.4,5.32,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 19:00:00,POND-SYNTH-02,5.49,7.58,27.8,0.126,24.5,5.59,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 19:15:00,POND-SYNTH-03,5.53,7.66,27.6,0.053,27.2,5.63,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 19:30:00,POND-SYNTH-01,5.31,7.69,27.4,0.118,28.7,5.41,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 19:45:00,POND-SYNTH-02,5.41,7.66,27.2,0.099,24.4,5.51,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 20:00:00,POND-SYNTH-03,5.66,7.62,27.0,0.047,22.9,5.76,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 20:15:00,POND-SYNTH-01,5.74,7.81,26.8,0.095,24.7,5.84,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 20:30:00,POND-SYNTH-02,5.62,7.8,26.6,0.054,25.5,5.72,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 20:45:00,POND-SYNTH-03,5.87,7.79,26.4,0.109,27.0,5.97,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,train
2026-08-01 21:00:00,POND-SYNTH-01,5.2,7.82,26.2,0.067,21.3,5.3,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-01 21:15:00,POND-SYNTH-02,5.91,7.87,26.0,0.093,26.9,6.01,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-01 21:30:00,POND-SYNTH-03,6.21,7.88,25.9,0.182,26.5,6.31,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-01 21:45:00,POND-SYNTH-01,5.98,7.75,25.7,0.088,23.3,6.08,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-01 22:00:00,POND-SYNTH-02,6.48,7.84,25.5,0.106,26.1,6.58,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-01 22:15:00,POND-SYNTH-03,6.15,7.94,25.3,0.069,25.4,6.25,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-01 22:30:00,POND-SYNTH-01,6.08,7.8,25.2,0.069,24.9,6.18,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-01 22:45:00,POND-SYNTH-02,6.23,7.84,25.0,0.03,24.8,6.33,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-01 23:00:00,POND-SYNTH-03,6.11,7.92,24.9,0.104,22.1,6.21,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-01 23:15:00,POND-SYNTH-01,6.45,7.85,24.7,0.116,27.7,6.55,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-01 23:30:00,POND-SYNTH-02,6.23,7.9,24.6,0.092,26.3,6.33,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-01 23:45:00,POND-SYNTH-03,6.74,7.86,24.5,0.084,23.4,6.84,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-02 00:00:00,POND-SYNTH-01,7.02,7.9,24.4,0.195,24.9,7.12,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-02 00:15:00,POND-SYNTH-02,6.76,7.82,24.3,0.01,21.8,6.86,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-02 00:30:00,POND-SYNTH-03,7.05,7.92,24.2,0.021,26.8,7.15,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-02 00:45:00,POND-SYNTH-01,7.0,7.9,24.2,0.181,26.8,7.1,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-02 01:00:00,POND-SYNTH-02,7.13,7.84,24.1,0.008,23.6,7.23,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-02 01:15:00,POND-SYNTH-03,7.24,7.83,24.1,0.093,25.2,7.34,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,val
2026-08-02 01:30:00,POND-SYNTH-01,7.33,7.84,24.0,0.108,25.9,7.43,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 01:45:00,POND-SYNTH-02,7.25,7.93,24.0,0.095,25.0,7.35,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 02:00:00,POND-SYNTH-03,7.69,7.86,24.0,0.148,25.6,7.79,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 02:15:00,POND-SYNTH-01,7.51,7.85,24.0,0.043,25.2,7.61,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 02:30:00,POND-SYNTH-02,7.71,7.81,24.0,0.094,21.2,7.81,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 02:45:00,POND-SYNTH-03,7.68,7.81,24.1,0.108,22.9,7.78,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 03:00:00,POND-SYNTH-01,8.11,7.74,24.1,0.148,25.9,8.21,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 03:15:00,POND-SYNTH-02,7.8,7.85,24.2,0.04,26.8,7.9,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 03:30:00,POND-SYNTH-03,8.19,7.71,24.2,0.17,24.5,8.29,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 03:45:00,POND-SYNTH-01,8.1,7.74,24.3,0.093,26.6,8.2,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 04:00:00,POND-SYNTH-02,8.26,7.61,24.4,0.165,21.7,8.36,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 04:15:00,POND-SYNTH-03,8.35,7.73,24.5,0.045,24.2,8.45,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 04:30:00,POND-SYNTH-01,7.96,7.64,24.6,0.085,26.6,8.06,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 04:45:00,POND-SYNTH-02,8.48,7.7,24.7,0.072,24.6,8.58,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 05:00:00,POND-SYNTH-03,7.91,7.56,24.9,0.148,28.2,8.01,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 05:15:00,POND-SYNTH-01,8.02,7.55,25.0,0.099,25.6,8.12,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 05:30:00,POND-SYNTH-02,8.13,7.57,25.2,0.076,25.0,8.23,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
2026-08-02 05:45:00,POND-SYNTH-03,8.41,7.53,25.3,0.078,24.8,8.51,Statsmodels (ARIMA) / NumPy Synthetic Engine,https://www.statsmodels.org | https://numpy.org,test
